interneuron_id,degree_centrality,betweenness_centrality,n_target_mns
720575941630302405,0.09857328145265888,0.00034366872488869626,2
720575941428412809,0.09857328145265888,0.00034366872488869626,2
720575941592094422,0.09857328145265888,0.00034366872488869626,2
720575941573255581,0.09857328145265888,0.00034366872488869626,2
720575941474337310,0.09857328145265888,0.00034366872488869626,2
720575941405813295,0.09857328145265888,9.681427141469854e-05,2
720575941608991050,0.09857328145265888,0.00034366872488869626,2
720575941433406752,0.09857328145265888,0.00034366872488869626,2
720575941596078961,0.09857328145265888,0.00034366872488869626,2
720575941530853507,0.09857328145265888,0.00034366872488869626,2
720575941654367444,0.09727626459143969,9.095473272023282e-05,4
720575941642447973,0.09727626459143969,0.0013807620509388011,2
720575941536708323,0.09727626459143969,0.00012665607317584947,2
720575941546335676,0.09597924773022048,0.0015991169600066638,3
720575941430389006,0.09597924773022048,0.0013889310815535668,2
720575941482478778,0.09597924773022048,9.597510252822186e-05,3
720575941552643390,0.09597924773022048,0.0013889310815535668,2
720575941505889409,0.09597924773022048,1.88457156827487e-05,3
720575941588095300,0.09597924773022048,0.0015991169600066638,3
720575941543647420,0.09597924773022048,0.0015991169600066638,3
720575941729980203,0.09597924773022048,7.34439128142815e-05,4
720575941566788602,0.09597924773022048,0.0013889310815535668,2
720575941625170314,0.09597924773022048,9.597510252822186e-05,3
720575941552793939,0.09597924773022048,1.88457156827487e-05,3
720575941447294045,0.09597924773022048,1.88457156827487e-05,3
720575941492350590,0.09597924773022048,0.0008954593688691355,3
720575941581648479,0.09597924773022048,0.0015991169600066638,3
720575941456667373,0.09597924773022048,0.0015991169600066638,3
720575941611080010,0.09597924773022048,0.0013889310815535668,2
720575941576941045,0.09597924773022048,0.0013889310815535668,2
720575941575691624,0.09597924773022048,0.0013889310815535668,2
720575941528944568,0.09597924773022048,0.0013889310815535668,2
720575941729950507,0.09597924773022048,7.34439128142815e-05,4
720575941536371442,0.09597924773022048,0.0013889310815535668,2
720575941688644470,0.0946822308690013,0.0012160334620958772,2
720575941556222628,0.0946822308690013,0.0009680979608243509,3
720575941477884802,0.0946822308690013,0.001735867967511459,2
720575941487942608,0.0946822308690013,0.0009680979608243509,3
720575941487910608,0.0946822308690013,0.0009680979608243509,3
720575941564034614,0.0946822308690013,0.0009680979608243509,3
720575941533234954,0.0946822308690013,8.202067131385866e-05,2
720575941575696217,0.0946822308690013,8.268464795308769e-05,3
720575941472042282,0.0946822308690013,0.00015753772157496267,2
720575941515936505,0.0933852140077821,2.0307819647741424e-05,2
720575941578793809,0.0933852140077821,1.5741169879289127e-05,2
