dn_group,in_group,numerator_synapses,denominator_input,input_fraction
DNg100,IN16B018,5,3576.0,0.0013982102908277406
DNg75,IN16B014,4,2866.0,0.0013956734124214933
DNge085,IN06B014,3,2150.0,0.0013953488372093023
DNnt011,IN06B014,3,2150.0,0.0013953488372093023
DNge117,IN06B014,3,2150.0,0.0013953488372093023
DNae003,IN06B014,3,2150.0,0.0013953488372093023
DNut050,IN13A013,8,5743.0,0.0013930001741250218
DNut051,IN13A013,8,5743.0,0.0013930001741250218
DNpe005,IN13A013,8,5743.0,0.0013930001741250218
DNp73,IN12A008,4,2881.0,0.0013884068031933356
DNxn119,IN12A008,4,2881.0,0.0013884068031933356
DNp31,IN12A008,4,2881.0,0.0013884068031933356
DNge085,IN07B033,3,2175.0,0.001379310344827586
DNg42,IN07B033,3,2175.0,0.001379310344827586
DNxn112,IN07B033,3,2175.0,0.001379310344827586
DNp16,IN07B033,3,2175.0,0.001379310344827586
DNge092,IN07B033,3,2175.0,0.001379310344827586
DNg74,IN03B005,9,6539.0,0.0013763572411683743
DNxn146,IN03B005,9,6539.0,0.0013763572411683743
DNa04,IN03B005,9,6539.0,0.0013763572411683743
DNp02,IN06B028,10,7270.0,0.001375515818431912
DNxl121,IN06B028,10,7270.0,0.001375515818431912
DNg08,IN12A050,3,2192.0,0.0013686131386861315
DNg106,IN12A050,3,2192.0,0.0013686131386861315
DNg06,IN12A050,3,2192.0,0.0013686131386861315
DNit005,IN12A050,3,2192.0,0.0013686131386861315
DNxl049,IN08B006,5,3661.0,0.0013657470636438131
DNg75,IN03B035,3,2199.0,0.001364256480218281
DNxn142,IN08B051,9,6605.0,0.0013626040878122634
DNge133,IN08B051,9,6605.0,0.0013626040878122634
DNg48,IN23B001,12,8819.0,0.0013606984918925048
DNxl100,IN19A003,6,4442.0,0.0013507429085997298
DNit005,IN27X014,3,2222.0,0.0013501350135013501
DNg46,IN27X014,3,2222.0,0.0013501350135013501
DNg04,IN27X014,3,2222.0,0.0013501350135013501
DNg01,IN27X014,3,2222.0,0.0013501350135013501
DNxn124,IN27X014,3,2222.0,0.0013501350135013501
DNnt013,IN06B040,3,2230.0,0.0013452914798206279
DNxn148,IN06B040,3,2230.0,0.0013452914798206279
DNg53,IN06B040,3,2230.0,0.0013452914798206279
DNg32,IN06B040,3,2230.0,0.0013452914798206279
DNge062,IN06B040,3,2230.0,0.0013452914798206279
DNg17,IN06B040,3,2230.0,0.0013452914798206279
DNxl108,IN06B040,3,2230.0,0.0013452914798206279
DNg84,IN06B035,5,3722.0,0.0013433637829124126
DNp18,IN06A002,6,4481.0,0.0013389868332961392
DNut046,IN06A002,6,4481.0,0.0013389868332961392
DNb04,IN11B022,4,3006.0,0.0013306719893546241
DNb09,IN03B066,10,7517.0,0.0013303179459890914
DNut053,IN06A019,8,6028.0,0.0013271400132714001
DNge115,IN14B007,6,4522.0,0.0013268465280849183
DNg09,IN14B007,6,4522.0,0.0013268465280849183
DNut040,IN14B007,6,4522.0,0.0013268465280849183
untyped_720575941436586784,IN10B006,3,2272.0,0.0013204225352112676
DNp34,IN10B006,3,2272.0,0.0013204225352112676
DNg27,IN10B006,3,2272.0,0.0013204225352112676
DNxn177,IN10B006,3,2272.0,0.0013204225352112676
DNxl103,IN10B006,3,2272.0,0.0013204225352112676
DNa12,IN06B059,5,3791.0,0.0013189132155104195
DNge129,IN06B059,5,3791.0,0.0013189132155104195
DNb01,IN12A012,7,5345.0,0.0013096351730589337
DNit003,IN12A012,7,5345.0,0.0013096351730589337
DNxl130,IN16B016,6,4590.0,0.00130718954248366
DNg08,IN19B033,4,3065.0,0.0013050570962479609
DNxn151,IN19B033,4,3065.0,0.0013050570962479609
DNut043,w-cHIN,36,27612.0,0.001303780964797914
DNp53,IN06A116,3,2303.0,0.0013026487190620929
DNb01,IN06A116,3,2303.0,0.0013026487190620929
DNxn007,IN06A116,3,2303.0,0.0013026487190620929
DNxn114,IN06A116,3,2303.0,0.0013026487190620929
DNg71,IN06B038,3,2307.0,0.0013003901170351106
DNxl022,IN06B038,3,2307.0,0.0013003901170351106
DNg99,IN03B022,3,2308.0,0.0012998266897746968
DNxn110,IN03B022,3,2308.0,0.0012998266897746968
DNut058,IN03B022,3,2308.0,0.0012998266897746968
DNg79,IN03B022,3,2308.0,0.0012998266897746968
DNb05,IN03B022,3,2308.0,0.0012998266897746968
DNge088,IN03B022,3,2308.0,0.0012998266897746968
DNxl072,IN03B022,3,2308.0,0.0012998266897746968
DNxn122,IN03B022,3,2308.0,0.0012998266897746968
DNa10,IN06B019,5,3852.0,0.0012980269989615785
DNge053,IN06B019,5,3852.0,0.0012980269989615785
DNg96,IN13B006,3,2340.0,0.001282051282051282
DNxl014,IN13B006,3,2340.0,0.001282051282051282
DNg75,IN13B006,3,2340.0,0.001282051282051282
DNxl092,IN08A006,7,5467.0,0.0012804097311139564
DNp31,IN11B013,3,2346.0,0.0012787723785166241
DNd03,IN11B013,3,2346.0,0.0012787723785166241
DNge048,IN11B013,3,2346.0,0.0012787723785166241
DNxl119,IN11B013,3,2346.0,0.0012787723785166241
DNb07,IN04B006,3,2348.0,0.0012776831345826234
DNa10,IN04B006,3,2348.0,0.0012776831345826234
DNxn142,IN04B006,3,2348.0,0.0012776831345826234
DNp103,IN04B006,3,2348.0,0.0012776831345826234
DNxl129,IN02A010,4,3146.0,0.0012714558169103624
DNxn187,IN02A010,4,3146.0,0.0012714558169103624
DNg69,IN19A020,4,3147.0,0.001271051795360661
DNxl113,IN19A006,8,6308.0,0.0012682308180088776
DNg43,IN19A006,8,6308.0,0.0012682308180088776
DNxl112,IN19A006,8,6308.0,0.0012682308180088776
DNbe007,IN19A006,8,6308.0,0.0012682308180088776
DNfl036,IN19A006,8,6308.0,0.0012682308180088776
DNa03,w-cHIN,35,27612.0,0.0012675648268868607
DNg05,IN11A028,3,2369.0,0.001266357112705783
DNxn122,IN11A028,3,2369.0,0.001266357112705783
DNp18,IN11A028,3,2369.0,0.001266357112705783
DNit003,IN11A028,3,2369.0,0.001266357112705783
DNb05,IN11A028,3,2369.0,0.001266357112705783
DNxn007,IN11A028,3,2369.0,0.001266357112705783
DNbe005,IN11A028,3,2369.0,0.001266357112705783
DNxn111,IN11A028,3,2369.0,0.001266357112705783
DNa07,IN11A028,3,2369.0,0.001266357112705783
DNxl108,IN11A028,3,2369.0,0.001266357112705783
DNge154,IN11A028,3,2369.0,0.001266357112705783
DNp28,IN18B020,6,4749.0,0.0012634238787113076
DNp03,IN18B020,6,4749.0,0.0012634238787113076
DNge081,IN14B001,3,2402.0,0.0012489592006661116
DNge054,IN14B001,3,2402.0,0.0012489592006661116
DNfl030,IN23B001,11,8819.0,0.0012473069509014627
DNg20,IN23B001,11,8819.0,0.0012473069509014627
DNp69,IN23B001,11,8819.0,0.0012473069509014627
DNxn173,IN12A001,7,5614.0,0.0012468827930174563
DNg74,IN06B016,8,6427.0,0.0012447487163528862
DNb05,IN06B016,8,6427.0,0.0012447487163528862
DNg01,IN00A054,3,2411.0,0.001244296972210701
aSP22,IN00A054,3,2411.0,0.001244296972210701
DNp73,IN00A054,3,2411.0,0.001244296972210701
DNp18,IN06A044,4,3225.0,0.00124031007751938
DNg05,IN06A044,4,3225.0,0.00124031007751938
DNg04,IN06A044,4,3225.0,0.00124031007751938
DNp22,IN11B002,3,2421.0,0.0012391573729863693
DNpe011,IN11B002,3,2421.0,0.0012391573729863693
DNxl105,IN11B002,3,2421.0,0.0012391573729863693
DNp12,IN12A015,3,2426.0,0.001236603462489695
DNp57,IN12A015,3,2426.0,0.001236603462489695
DNxn163,IN12A015,3,2426.0,0.001236603462489695
DNxl129,IN12A015,3,2426.0,0.001236603462489695
DNge073,IN12A015,3,2426.0,0.001236603462489695
DNg87,IN12A015,3,2426.0,0.001236603462489695
DNp05,IN12A015,3,2426.0,0.001236603462489695
DNxl082,IN12A015,3,2426.0,0.001236603462489695
DNxl087,IN12A015,3,2426.0,0.001236603462489695
DNp69,IN12A015,3,2426.0,0.001236603462489695
DNp66,IN12A015,3,2426.0,0.001236603462489695
DNg108,IN11A001,8,6489.0,0.0012328556017876407
DNg92,IN11A001,8,6489.0,0.0012328556017876407
DNa15,IN07B081,3,2435.0,0.0012320328542094457
DNp33,IN07B081,3,2435.0,0.0012320328542094457
DNp18,IN07B081,3,2435.0,0.0012320328542094457
DNge175,IN07B081,3,2435.0,0.0012320328542094457
DNge016,IN07B081,3,2435.0,0.0012320328542094457
DNut042,IN08B008,3,2443.0,0.0012279983626688497
DNg41,IN17B004,5,4077.0,0.0012263919548687761
DNge010,IN17B004,5,4077.0,0.0012263919548687761
DNp56,IN14B004,4,3263.0,0.001225865767698437
DNxl067,IN14B004,4,3263.0,0.001225865767698437
DNge128,IN14B004,4,3263.0,0.001225865767698437
DNxn114,IN14B004,4,3263.0,0.001225865767698437
DNa04,IN14B004,4,3263.0,0.001225865767698437
DNa05,IN14B004,4,3263.0,0.001225865767698437
DNb09,INXXX023,3,2449.0,0.0012249897917517355
DNp11,INXXX023,3,2449.0,0.0012249897917517355
DNg72,INXXX023,3,2449.0,0.0012249897917517355
DNg91,INXXX023,3,2449.0,0.0012249897917517355
DNge118,IN03B005,8,6539.0,0.0012234286588163328
DNg105,IN03B005,8,6539.0,0.0012234286588163328
DNae003,IN11B014,3,2454.0,0.0012224938875305623
DNp13,IN11B014,3,2454.0,0.0012224938875305623
DNg17,IN11B014,3,2454.0,0.0012224938875305623
DNxn118,IN06A065,3,2458.0,0.0012205044751830757
DNxn136,IN06A065,3,2458.0,0.0012205044751830757
DNa07,IN06A065,3,2458.0,0.0012205044751830757
DNb01,IN06A065,3,2458.0,0.0012205044751830757
DNp11,IN06A065,3,2458.0,0.0012205044751830757
DNg06,IN13A013,7,5743.0,0.001218875152359394
DNpe014,IN08B091,3,2471.0,0.0012140833670578712
DNp06,IN08B051,8,6605.0,0.0012112036336109008
DNg106,IN08B051,8,6605.0,0.0012112036336109008
DNge089,IN08B083,4,3312.0,0.0012077294685990338
DNp08,IN08B083,4,3312.0,0.0012077294685990338
DNpe053,IN08B083,4,3312.0,0.0012077294685990338
DNge049,IN17A039,5,4143.0,0.0012068549360366883
DNge037,IN20A.22A001,9,7461.0,0.0012062726176115801
DNg72,IN20A.22A001,9,7461.0,0.0012062726176115801
DNge063,IN20A.22A001,9,7461.0,0.0012062726176115801
DNxl075,IN19A008,17,14103.0,0.001205417287102035
DNut043,IN19B043,6,4987.0,0.00120312813314618
DNb01,IN19B043,6,4987.0,0.00120312813314618
DNp56,IN17A020,6,4992.0,0.001201923076923077
DNit007,IN00A057,3,2502.0,0.001199040767386091
DNg08,IN00A057,3,2502.0,0.001199040767386091
DNp19,IN00A057,3,2502.0,0.001199040767386091
DNb04,IN00A057,3,2502.0,0.001199040767386091
DNa05,IN00A057,3,2502.0,0.001199040767386091
DNut047,IN00A057,3,2502.0,0.001199040767386091
DNxl049,IN08A002,13,10877.0,0.0011951824951733014
DNg91,IN03B060,6,5040.0,0.0011904761904761906
DNxn151,IN11A021,4,3387.0,0.00118098612341305
DNp60,IN17A064,5,4255.0,0.0011750881316098707
DNg55,IN17A064,5,4255.0,0.0011750881316098707
DNnt020,IN19A012,4,3405.0,0.0011747430249632893
DNxl127,IN19A012,4,3405.0,0.0011747430249632893
DNge046,IN19A012,4,3405.0,0.0011747430249632893
DNa09,IN03B072,3,2563.0,0.0011705033164260631
DNa10,IN03B072,3,2563.0,0.0011705033164260631
DNpe004,IN03B072,3,2563.0,0.0011705033164260631
DNg07,IN03B072,3,2563.0,0.0011705033164260631
DNxn127,IN06B077,4,3442.0,0.0011621150493898896
DNg94,IN06B077,4,3442.0,0.0011621150493898896
DNpe011,IN06A019,7,6028.0,0.001161247511612475
DNp16,IN06A019,7,6028.0,0.001161247511612475
DNg01,IN03B058,6,5170.0,0.0011605415860735009
DNut053,IN03B058,6,5170.0,0.0011605415860735009
DNp69,IN03B058,6,5170.0,0.0011605415860735009
DNp48,IN03B058,6,5170.0,0.0011605415860735009
DNg79,IN06B013,11,9496.0,0.0011583824768323504
DNg108,IN00A022,3,2595.0,0.0011560693641618498
DNp43,IN00A022,3,2595.0,0.0011560693641618498
DNp41,IN03B061,4,3479.0,0.0011497556769186547
DNge084,IN03B061,4,3479.0,0.0011497556769186547
DNp05,IN06B061,4,3514.0,0.0011383039271485487
DNge129,IN19A016,6,5271.0,0.0011383039271485487
DNp71,IN23B001,10,8819.0,0.0011339154099104206
DNge133,IN23B001,10,8819.0,0.0011339154099104206
DNxn168,IN19A032,3,2650.0,0.0011320754716981133
DNge051,IN19A032,3,2650.0,0.0011320754716981133
DNfl024,IN19A032,3,2650.0,0.0011320754716981133
DNg93,IN19A032,3,2650.0,0.0011320754716981133
DNg32,IN19A032,3,2650.0,0.0011320754716981133
DNge028,IN19A032,3,2650.0,0.0011320754716981133
DNge140,IN19A032,3,2650.0,0.0011320754716981133
DNb01,IN03B008,7,6186.0,0.0011315874555447786
DNxn125,IN03B008,7,6186.0,0.0011315874555447786
DNg41,IN03B008,7,6186.0,0.0011315874555447786
DNxn142,IN03B008,7,6186.0,0.0011315874555447786
DNb08,IN13B005,8,7073.0,0.0011310617842499647
DNp01,IN18B032,4,3542.0,0.001129305477131564
DNg03,IN19B008,6,5329.0,0.001125914805779696
DNp59,IN19B008,6,5329.0,0.001125914805779696
DNg64,IN19A003,5,4442.0,0.0011256190904997748
DNg37,IN19A003,5,4442.0,0.0011256190904997748
DNa13,IN19A003,5,4442.0,0.0011256190904997748
DNa13,IN09A002,8,7124.0,0.0011229646266142617
DNxn007,w-cHIN,31,27612.0,0.001122700275242648
DNxn151,IN12A012,6,5345.0,0.0011225444340505146
DNp10,IN11B017,4,3574.0,0.001119194180190263
DNxn112,IN11B017,4,3574.0,0.001119194180190263
DNa04,IN11B017,4,3574.0,0.001119194180190263
DNge007,IN11B017,4,3574.0,0.001119194180190263
DNxl131,IN21A001,5,4479.0,0.0011163206072784104
DNg109,IN21A001,5,4479.0,0.0011163206072784104
DNxn112,IN06A002,5,4481.0,0.0011158223610801161
DNp08,IN12A059,3,2705.0,0.0011090573012939
DNg99,IN12A059,3,2705.0,0.0011090573012939
DNg05,IN12A059,3,2705.0,0.0011090573012939
DNae002,IN12A059,3,2705.0,0.0011090573012939
DNxn151,IN12A059,3,2705.0,0.0011090573012939
DNp63,IN12A059,3,2705.0,0.0011090573012939
DNut043,IN12A059,3,2705.0,0.0011090573012939
DNg79,IN12A059,3,2705.0,0.0011090573012939
DNxn007,IN12A059,3,2705.0,0.0011090573012939
DNbe005,IN12A059,3,2705.0,0.0011090573012939
DNxn142,IN12A059,3,2705.0,0.0011090573012939
DNa12,IN12A059,3,2705.0,0.0011090573012939
DNg106,IN14B007,5,4522.0,0.0011057054400707652
DNxn116,IN14B007,5,4522.0,0.0011057054400707652
untyped_720575941434874912,IN01A020,3,2718.0,0.0011037527593818985
DNp03,IN01A020,3,2718.0,0.0011037527593818985
DNp33,IN01A020,3,2718.0,0.0011037527593818985
DNp07,IN01A020,3,2718.0,0.0011037527593818985
DNg07,IN01A020,3,2718.0,0.0011037527593818985
DNg100,IN08A002,12,10877.0,0.0011032453801599707
DNpe025,IN06B028,8,7270.0,0.0011004126547455295
DNxl118,IN04B102,3,2730.0,0.001098901098901099
DNbe002,IN04B102,3,2730.0,0.001098901098901099
DNp12,IN04B102,3,2730.0,0.001098901098901099
DNxl101,IN04B102,3,2730.0,0.001098901098901099
DNa16,IN08A006,6,5467.0,0.001097494055240534
DNp33,IN06B042,4,3652.0,0.001095290251916758
DNg27,IN08B006,4,3661.0,0.0010925976509150504
DNxl100,IN08B006,4,3661.0,0.0010925976509150504
DNa16,IN06B047,7,6425.0,0.0010894941634241246
DNd03,IN16B016,5,4590.0,0.0010893246187363835
DNxn124,IN06B016,7,6427.0,0.0010891551268087756
DNg42,w-cHIN,30,27612.0,0.0010864841373315949
DNxl119,IN21A012,3,2775.0,0.001081081081081081
DNb05,IN21A012,3,2775.0,0.001081081081081081
DNxl049,IN21A012,3,2775.0,0.001081081081081081
DNge073,IN21A012,3,2775.0,0.001081081081081081
DNge032,IN21A012,3,2775.0,0.001081081081081081
aSP22,IN11A001,7,6489.0,0.0010787486515641855
DNg15,IN06B035,4,3722.0,0.0010746910263299302
DNpe039,IN06B035,4,3722.0,0.0010746910263299302
DNge016,IN12A063,3,2793.0,0.0010741138560687433
DNg01,IN12A063,3,2793.0,0.0010741138560687433
DNut047,IN12A063,3,2793.0,0.0010741138560687433
DNge091,IN12A063,3,2793.0,0.0010741138560687433
DNge088,IN12A063,3,2793.0,0.0010741138560687433
DNxn106,IN12A054,4,3726.0,0.0010735373054213634
DNae003,IN12A054,4,3726.0,0.0010735373054213634
DNg51,IN12A054,4,3726.0,0.0010735373054213634
DNb01,IN12A054,4,3726.0,0.0010735373054213634
DNg07,IN12A054,4,3726.0,0.0010735373054213634
DNge149,IN19A019,3,2799.0,0.0010718113612004287
DNde001,IN19A019,3,2799.0,0.0010718113612004287
DNa02,IN19A019,3,2799.0,0.0010718113612004287
DNge060,IN19A019,3,2799.0,0.0010718113612004287
DNge140,IN19A019,3,2799.0,0.0010718113612004287
DNxl094,IN19A019,3,2799.0,0.0010718113612004287
DNg34,IN19A019,3,2799.0,0.0010718113612004287
DNg04,IN03B005,7,6539.0,0.0010705000764642911
DNut040,IN12A061,3,2805.0,0.0010695187165775401
DNp26,IN12A061,3,2805.0,0.0010695187165775401
DNg07,IN12A061,3,2805.0,0.0010695187165775401
DNut046,IN12A061,3,2805.0,0.0010695187165775401
DNa07,IN12A061,3,2805.0,0.0010695187165775401
DNge090,IN12A061,3,2805.0,0.0010695187165775401
DNp19,IN12A061,3,2805.0,0.0010695187165775401
DNp31,IN12A001,6,5614.0,0.0010687566797292483
DNxn183,IN06A005,3,2828.0,0.0010608203677510608
DNp59,IN06A005,3,2828.0,0.0010608203677510608
DNb07,IN06A005,3,2828.0,0.0010608203677510608
DNp45,IN06A005,3,2828.0,0.0010608203677510608
DNp41,IN06A005,3,2828.0,0.0010608203677510608
DNpe028,IN06A005,3,2828.0,0.0010608203677510608
DNp59,IN06B059,4,3791.0,0.0010551305724083356
DNxl121,IN06B059,4,3791.0,0.0010551305724083356
DNpe042,IN06B059,4,3791.0,0.0010551305724083356
DNg106,IN06B059,4,3791.0,0.0010551305724083356
DNg27,IN06B059,4,3791.0,0.0010551305724083356
DNg45,IN06B059,4,3791.0,0.0010551305724083356
DNg10,IN06B059,4,3791.0,0.0010551305724083356
DNp16,IN18B020,5,4749.0,0.0010528532322594231
DNp18,IN18B020,5,4749.0,0.0010528532322594231
DNxn102,w-cHIN,29,27612.0,0.001050267999420542
DNg07,w-cHIN,29,27612.0,0.001050267999420542
DNxn007,IN16B014,3,2866.0,0.00104675505931612
DNxl121,IN16B014,3,2866.0,0.00104675505931612
aSP22,IN16B014,3,2866.0,0.00104675505931612
DNg105,IN16B014,3,2866.0,0.00104675505931612
DNge076,IN16B014,3,2866.0,0.00104675505931612
DNg37,IN16B014,3,2866.0,0.00104675505931612
DNg62,IN16B014,3,2866.0,0.00104675505931612
DNxl127,IN16B014,3,2866.0,0.00104675505931612
DNge016,IN13A013,6,5743.0,0.0010447501305937664
DNp16,IN13A013,6,5743.0,0.0010447501305937664
DNp13,IN13A013,6,5743.0,0.0010447501305937664
DNxn183,IN06B043,4,3831.0,0.0010441138084051162
DNxn163,IN06B043,4,3831.0,0.0010441138084051162
DNxn124,IN12A008,3,2881.0,0.0010413051023950017
DNg09,IN12A008,3,2881.0,0.0010413051023950017
DNa13,IN12A008,3,2881.0,0.0010413051023950017
DNpe012,IN12A008,3,2881.0,0.0010413051023950017
DNge088,IN12A008,3,2881.0,0.0010413051023950017
DNp53,IN12A008,3,2881.0,0.0010413051023950017
DNxn105,IN12A008,3,2881.0,0.0010413051023950017
DNg111,IN12A008,3,2881.0,0.0010413051023950017
DNpe001,IN06B019,4,3852.0,0.0010384215991692627
DNp13,IN06B019,4,3852.0,0.0010384215991692627
DNxl084,IN06B019,4,3852.0,0.0010384215991692627
DNp10,IN06B019,4,3852.0,0.0010384215991692627
DNg84,IN23B001,9,8819.0,0.0010205238689193787
DNxn102,GFC2,7,6908.0,0.001013317892298784
DNp01,GFC2,7,6908.0,0.001013317892298784
DNxn127,IN08B068,3,2965.0,0.001011804384485666
DNb06,IN08B068,3,2965.0,0.001011804384485666
DNge046,IN08B068,3,2965.0,0.001011804384485666
aSP22,IN08B068,3,2965.0,0.001011804384485666
DNxl105,IN08B068,3,2965.0,0.001011804384485666
DNp64,IN08B068,3,2965.0,0.001011804384485666
DNxl130,IN08B068,3,2965.0,0.001011804384485666
DNxn131,IN08B068,3,2965.0,0.001011804384485666
DNg59,IN06B066,4,3985.0,0.0010037641154328732
DNg105,IN19B043,5,4987.0,0.0010026067776218166
DNp63,IN19B043,5,4987.0,0.0010026067776218166
DNg111,IN17A020,5,4992.0,0.001001602564102564
DNxn114,IN11B022,3,3006.0,0.000998003992015968
DNp51,IN11B022,3,3006.0,0.000998003992015968
DNp26,IN11B022,3,3006.0,0.000998003992015968
DNa02,IN11B022,3,3006.0,0.000998003992015968
DNa07,IN11B022,3,3006.0,0.000998003992015968
DNxn125,IN11B022,3,3006.0,0.000998003992015968
DNpe004,IN11B022,3,3006.0,0.000998003992015968
DNp16,IN11B022,3,3006.0,0.000998003992015968
DNut042,IN06A019,6,6028.0,0.0009953550099535502
DNge058,IN19A008,14,14103.0,0.0009926965893781465
DNge116,IN03B060,5,5040.0,0.000992063492063492
DNxn127,IN19B033,3,3065.0,0.0009787928221859706
DNg106,IN19B033,3,3065.0,0.0009787928221859706
DNxn007,IN19B033,3,3065.0,0.0009787928221859706
DNge104,IN19B033,3,3065.0,0.0009787928221859706
DNa10,IN19B033,3,3065.0,0.0009787928221859706
DNp47,IN19B033,3,3065.0,0.0009787928221859706
DNge091,IN19B033,3,3065.0,0.0009787928221859706
DNge110,w-cHIN,27,27612.0,0.0009778357235984355
DNg93,IN06A003,4,4101.0,0.000975371860521824
DNpe031,IN06A003,4,4101.0,0.000975371860521824
DNg82,IN03B008,6,6186.0,0.0009699321047526673
DNut054,IN03B008,6,6186.0,0.0009699321047526673
DNge049,IN03A001,8,8272.0,0.0009671179883945841
DNb01,IN03B058,5,5170.0,0.0009671179883945841
DNp57,IN03B058,5,5170.0,0.0009671179883945841
DNp18,IN17A039,4,4143.0,0.0009654839488293508
DNb06,IN17A039,4,4143.0,0.0009654839488293508
DNb07,IN06A094,3,3130.0,0.0009584664536741214
DNxl100,IN02A010,3,3146.0,0.0009535918626827717
DNg108,IN02A010,3,3146.0,0.0009535918626827717
DNge049,IN02A010,3,3146.0,0.0009535918626827717
DNxn124,IN02A010,3,3146.0,0.0009535918626827717
DNxn172,IN02A010,3,3146.0,0.0009535918626827717
DNxl127,IN19A020,3,3147.0,0.0009532888465204957
DNg43,IN19A020,3,3147.0,0.0009532888465204957
DNd05,IN19A020,3,3147.0,0.0009532888465204957
DNxl014,IN19A006,6,6308.0,0.0009511731135066582
DNp34,IN19A006,6,6308.0,0.0009511731135066582
DNge063,IN19A006,6,6308.0,0.0009511731135066582
DNge037,IN19A016,5,5271.0,0.0009485866059571238
DNp11,IN06B013,9,9496.0,0.0009477674810446504
DNg94,IN06B013,9,9496.0,0.0009477674810446504
DNp05,IN06B013,9,9496.0,0.0009477674810446504
DNg109,IN17A064,4,4255.0,0.0009400705052878966
DNxn187,IN17A064,4,4255.0,0.0009400705052878966
DNg98,IN17A064,4,4255.0,0.0009400705052878966
DNp18,IN12A012,5,5345.0,0.0009354536950420954
DNxn122,IN12A012,5,5345.0,0.0009354536950420954
DNg32,IN12A012,5,5345.0,0.0009354536950420954
DNut054,IN06B047,6,6425.0,0.000933852140077821
DNxn144,IN03B066,7,7517.0,0.000931222562192364
DNxn118,IN03B066,7,7517.0,0.000931222562192364
DNp51,IN03B066,7,7517.0,0.000931222562192364
DNut047,IN03B066,7,7517.0,0.000931222562192364
DNpe004,IN06A044,3,3225.0,0.0009302325581395349
DNg42,IN06A044,3,3225.0,0.0009302325581395349
DNae003,IN06A044,3,3225.0,0.0009302325581395349
DNp28,IN06A044,3,3225.0,0.0009302325581395349
DNp51,IN06A044,3,3225.0,0.0009302325581395349
DNge032,IN19A015,7,7538.0,0.0009286282833642876
DNp13,IN11A001,6,6489.0,0.0009246417013407304
DNfl032,IN14B004,3,3263.0,0.0009193993257738277
DNae008,IN14B004,3,3263.0,0.0009193993257738277
DNg08,IN14B004,3,3263.0,0.0009193993257738277
DNg88,IN14B004,3,3263.0,0.0009193993257738277
DNfl020,IN14B004,3,3263.0,0.0009193993257738277
DNae002,IN14B004,3,3263.0,0.0009193993257738277
DNut053,IN14B004,3,3263.0,0.0009193993257738277
DNb09,IN14B004,3,3263.0,0.0009193993257738277
DNg64,IN14B004,3,3263.0,0.0009193993257738277
DNg35,IN14B004,3,3263.0,0.0009193993257738277
DNg19,IN14B004,3,3263.0,0.0009193993257738277
DNge007,IN14B004,3,3263.0,0.0009193993257738277
DNp18,IN14B004,3,3263.0,0.0009193993257738277
DNpe013,IN14B004,3,3263.0,0.0009193993257738277
DNg05,IN14B004,3,3263.0,0.0009193993257738277
DNxl022,IN08A006,5,5467.0,0.0009145783793671117
DNa10,IN03B069,3,3287.0,0.0009126863401277761
DNg01,IN03B069,3,3287.0,0.0009126863401277761
DNut037,IN03B069,3,3287.0,0.0009126863401277761
DNxn187,IN08B051,6,6605.0,0.0009084027252081756
DNg85,IN23B001,8,8819.0,0.0009071323279283366
DNae008,IN23B001,8,8819.0,0.0009071323279283366
DNp05,IN08B083,3,3312.0,0.0009057971014492754
DNxn189,IN08B083,3,3312.0,0.0009057971014492754
DNp69,IN08B083,3,3312.0,0.0009057971014492754
DNpe006,IN08B083,3,3312.0,0.0009057971014492754
