dn_group,muscle,indirect_fraction
DNp33,DVM2A,0.000844624842801458
DNut054,b2,0.0008439236868468228
DNp17,iii4,0.0008430668589315824
DNb04,hg2,0.0008429956036144657
DNpe055,hg1,0.0008425034699060295
DNge014,hg2,0.000842229083816386
DNb06,i1,0.0008408948011375673
DNp59,DVM2A,0.0008380852837471649
DNp53,DVM1A,0.0008376488957449191
DNxn151,b1,0.0008367433344162176
DNg03,hg1,0.0008363468062413746
DNxn176,b1,0.0008360662946512584
DNp22,i2,0.0008355172684760998
DNge175,b2,0.0008344937197508126
DNut042,iii4,0.0008337329653520949
DNp49,i1,0.0008327890817672269
DNg01,hg3,0.0008314629796354264
DNut058,hg1,0.0008309005804314103
DNut054,hg1,0.0008290460300350097
DNg17,i2,0.0008287531803567866
DNge053,DVM1A,0.0008281120957312558
DNg91,hg3,0.0008275790711451826
DNp69,hg4,0.0008272644007114701
DNp03,b2,0.0008271333508764734
DNb05,ps1,0.0008254410442443058
DNp72,b1,0.0008240073904980985
DNg17,hg3,0.0008239052399186577
DNpe005,iii3,0.000822769871429428
DNg106,b1,0.0008227637209783805
DNg99,DVM1A,0.0008214059117338269
DNg27,hg2,0.0008207475122747788
DNxn151,ps1,0.0008179788627960583
DNit007,hg2,0.0008146953541575847
DNa08,hg3,0.0008077389380085209
DNxn177,DVM1A,0.0008051515345719611
DNg04,b3,0.0008050362855369626
DNut046,iii3,0.000803645970062247
DNxn007,hg4,0.0008027548988517687
DNa09,hg2,0.0007949694296296982
DNg106,hg3,0.0007946374682008196
DNb06,b3,0.0007939947839430557
DNpe005,i1,0.000793650148309105
DNut050,hg2,0.0007927630005529283
DNxn142,iii4,0.0007920099490990904
DNge016,i2,0.0007917964490110524
DNut047,i2,0.0007915456093943912
DNb01,hg1,0.0007877553814863709
DNp17,hg3,0.0007861329453359524
DNg15,hg3,0.0007860775471695024
DNg82,hg1,0.0007856509408941038
DNg06,i1,0.00078265679858685
DNge090,hg1,0.0007816555298253913
DNp53,i1,0.0007798619630722491
DNb03,hg3,0.0007795933293045154
DNg42,i1,0.0007783135847867116
DNge091,b3,0.0007777661651017965
DNg02,b2,0.0007775180130155301
DNg110,i2,0.0007758204911373939
DNg15,ps1,0.0007755072537008053
DNge090,b2,0.000771985297967891
DNa03,i1,0.0007713633173717089
DNg37,hg2,0.0007710255278211375
DNp60,DVM2A,0.0007708662624792491
DNb01,i1,0.00077058514686949
DNg82,ps1,0.0007697262491284536
DNg79,hg2,0.0007685934576795337
DNut040,DVM1A,0.0007667588351142125
DNp19,DLM1,0.0007649583120380136
DNb03,iii4,0.0007634745112278848
DNg27,hg4,0.0007606454636097527
DNpe010,DLM1,0.0007592978192291519
DNut058,iii4,0.000755378568580945
DNa03,hg1,0.0007548999436099108
DNxn102,DVM3A,0.0007517264283602255
DNb05,b3,0.0007510563748978271
DNp05,iii1,0.0007462414275151382
DNp10,hg4,0.0007447828981953298
DNut058,b1,0.0007447563384315047
DNg36,hg1,0.0007413430917504005
DNge014,hg3,0.0007387182715776684
DNa15,i2,0.0007353879507797184
DNut053,ps1,0.0007350135015916709
DNxn122,hg4,0.0007340513824521722
DNp51,hg4,0.0007322337041098869
DNut037,iii3,0.0007309905095257763
DNp73,b3,0.0007301274009409541
DNg17,b3,0.0007257258883508673
DNp69,hg3,0.0007241856499209145
DNp12,iii4,0.0007238841888647484
DNxn114,ps1,0.0007236030738095794
DNp48,DLM5,0.0007214512554325777
DNut053,hg4,0.0007195810435414129
DNbe005,ps1,0.0007176983547737976
DNpe005,b1,0.0007155305215672605
DNbe005,iii4,0.0007154918520934317
DNp33,DLM5,0.0007087619831063292
DNp13,DVM3A,0.0007075236760348485
DNa03,hg3,0.0007070769118744012
DNpe045,DLM1,0.0007065615842285651
DNp45,i2,0.0007064327733900509
DNd03,iii1,0.000706062270245708
DNp47,i2,0.000704166980739754
DNg04,b2,0.0007037759640016105
DNp66,i2,0.0007034805807060087
DNg06,iii1,0.0007031058310834839
DNut058,hg4,0.0007017960552070031
DNxn102,b2,0.0007009272296248828
DNg99,i2,0.0007003779750776952
DNg17,i1,0.0007003633614943028
DNxn163,DLM1,0.0007000655453425726
DNxn122,hg3,0.0006990751157186967
DNg17,hg2,0.0006986073092384603
DNp11,hg2,0.0006985648842741034
DNg08,DLM5,0.0006985323122817438
DNut040,DVM3A,0.0006980998872956281
pIP9,hg4,0.000696229975171398
DNp57,hg4,0.0006946404100528595
DNg79,DLM5,0.0006931795705733576
DNa06,iii3,0.0006922234100125923
DNge016,b1,0.0006895566028246429
DNpe005,hg4,0.0006895485974437644
DNpe020,iii1,0.0006876257708380654
DNut047,b3,0.0006862375354125496
DNp03,b1,0.0006861828958877422
DNb04,DVM3A,0.0006839702481579731
DNae002,iii4,0.0006835153866830251
DNg08,hg3,0.000683349473402599
DNxl112,ps1,0.0006823293752445129
DNp12,i2,0.0006821139641022379
DNg92,DVM3A,0.0006819307099884392
DNg05,b2,0.0006813367452809332
DNge118,iii3,0.0006812146076839243
DNge095,b2,0.0006795054256640772
DNxn113,DVM3A,0.0006777902641058942
DNp26,hg1,0.0006761728676745559
DNg79,b2,0.0006746324069882431
DNp60,hg4,0.0006713799128554972
DNp03,iii3,0.0006709471802034275
DNae002,hg3,0.0006706994910702121
DNpe014,hg3,0.000669322812546428
DNxn007,iii4,0.0006679587735187093
DNg27,iii3,0.0006679163264888631
DNg42,hg1,0.0006663415030748378
DNb05,b1,0.0006658259233057722
DNg12,b3,0.0006641822584925633
DNp69,b3,0.0006639202614852622
DNb05,iii1,0.0006637578451770483
DNnt008,b3,0.0006617292731492141
DNp26,hg2,0.0006584090797292895
DNxn178,iii1,0.0006576516373827437
DNg94,hg1,0.0006549606577724217
DNg32,DLM1,0.0006537781395418693
DNut050,hg3,0.000653452056496813
DNg82,DLM1,0.000653012221548249
DNp06,iii4,0.0006520698831421704
DNb01,DVM2A,0.0006514627348101471
DNpe045,ps1,0.0006501696815305888
DNp63,hg4,0.0006494633153156851
DNp11,i1,0.0006484621382678208
DNp18,ps1,0.0006481918349794265
DNp08,hg1,0.0006475082833634719
DNge016,DLM1,0.0006472209810247272
DNge016,DVM2A,0.0006465913956623333
DNb04,i1,0.0006465503449722193
DNp02,hg2,0.0006454286453365507
DNg82,hg3,0.0006444528485768263
DNxn007,i1,0.0006424558375978024
DNg04,i1,0.0006422706504392496
DNg03,i2,0.0006422582635093961
DNpe014,iii4,0.0006404321690078401
DNp16,iii3,0.0006378311317310263
DNxn124,iii1,0.0006366100326515575
pIP9,hg1,0.0006327139252987698
DNg32,DVM3A,0.0006300614171470774
DNge118,b2,0.0006295392295784743
DNp59,b2,0.0006285347938004101
DNg36,b2,0.0006285068866510009
DNa02,hg1,0.0006282142313911954
DNa08,iii3,0.0006278834823853572
DNxn007,b3,0.0006258972624083039
DNa02,hg4,0.0006256059222191964
DNg92,i2,0.0006249465599808418
DNp18,hg4,0.000624751624253738
DNpe004,hg1,0.0006246218905723269
DNge091,hg3,0.0006222191623649175
DNb06,hg2,0.000621737978855186
DNg108,hg4,0.000621310606739483
DNge148,DLM1,0.0006191727536987905
DNpe055,DVM1A,0.0006187203983446592
DNp45,b2,0.0006168721002859439
DNb06,hg1,0.0006135046064796991
DNg05,b3,0.0006131735141912409
DNpe004,b1,0.0006123312894498799
DNa10,b1,0.0006118704287487912
DNxn102,b3,0.0006105717183537444
DNb07,iii1,0.000610482226454805
DNa12,hg3,0.0006094158506912278
DNp47,b2,0.0006090717556111482
DNp19,hg2,0.0006086782411147547
DNp17,b3,0.0006068354865814983
DNg110,hg1,0.0006063741669665791
DNp08,hg4,0.0006057521300390078
DNp16,hg1,0.000604414266286705
DNg32,iii1,0.0006040487968767801
DNp26,b2,0.0006039759017968337
DNge049,DLM1,0.0006032619508788256
DNg71,hg2,0.0006030817701797452
DNxn179,hg3,0.0006027231422151561
DNxl080,iii4,0.0006024984209993819
DNge148,DLM5,0.0005994940120917262
DNg10,hg4,0.0005991357287593632
DNpe014,hg4,0.0005991128021238668
DNge090,iii4,0.0005990773897680341
DNut062,b3,0.0005966823106716158
DNge091,iii3,0.0005966670747400738
DNp16,hg4,0.0005962282309531474
DNp60,i2,0.000595941388922779
DNp59,b3,0.0005955296107459184
DNp63,hg1,0.0005952315161217646
DNg79,DVM1A,0.0005942912141507507
DNb01,DLM1,0.0005934527809046836
DNp55,iii3,0.0005925027712378158
DNg05,iii3,0.0005920321869774955
DNg02,b1,0.000591631989838767
DNg02,b3,0.0005900894664708964
DNb05,DLM1,0.0005879273804632854
DNxn122,b2,0.0005876336432206809
DNg73,hg4,0.0005872980013554876
DNp49,DLM5,0.0005860682440362582
DNp05,i2,0.0005856816093152812
DNxl112,i1,0.0005854597163938665
DNp49,hg2,0.0005839265480032871
DNp01,DVM2A,0.0005822835964639786
DNg89,hg4,0.0005813733580597514
DNxn179,hg2,0.0005798883573177439
DNp02,i2,0.0005791458073274137
DNge016,hg1,0.000577038313323019
DNp17,b2,0.0005764376020910877
DNp07,ps1,0.0005759105631274995
DNb04,DLM1,0.0005748350507172662
DNxn142,i2,0.0005736494879645523
DNxl106,iii1,0.0005734902820757387
DNp17,iii3,0.0005728166459841551
DNxl080,i2,0.0005720413402785255
DNp59,i2,0.0005705390464402353
DNg99,hg2,0.0005698732840493388
DNp10,hg3,0.0005694280447032152
DNg108,hg3,0.000568922364993565
DNp13,DVM2A,0.0005688579486942339
DNp11,i2,0.0005674089331206798
DNxn163,DLM5,0.0005648493374377665
DNp03,hg1,0.0005645509633885336
DNut050,DVM2A,0.0005628527968728547
DNp57,iii3,0.0005623882263062054
DNxn176,b2,0.0005610428463797464
DNg27,iii4,0.0005594482722896237
DNp63,i1,0.0005590290062587387
DNxn176,hg1,0.0005590264911504173
DNxn155,DLM1,0.0005589567467177635
DNg99,DVM2A,0.0005573534837661017
DNg21,iii1,0.0005573332953436063
DNg74,iii4,0.0005552689418956457
DNp42,b2,0.0005551422206240345
DNg36,iii1,0.0005546555388508753
DNg59,hg3,0.0005546373413271731
DNp54,DLM1,0.0005529815582591975
DNge084,hg2,0.0005524468566189402
DNp02,iii4,0.0005521770325476289
DNge016,iii4,0.0005516935745781793
DNg33,DVM2A,0.0005501338448243155
DNp03,iii4,0.0005489087615706863
DNxn187,iii1,0.0005477866440326873
DNp05,b2,0.0005475297543774787
DNge016,DVM1A,0.0005467775474949499
DNge016,DVM3A,0.0005463404443616948
DNp02,hg3,0.0005448316338784564
DNge090,hg4,0.0005444765357099689
DNg45,DVM2A,0.0005419814637931944
DNp43,b2,0.0005419779788000107
DNg108,DVM2A,0.0005414075634797561
DNp07,hg4,0.000541229204602091
DNxn181,hg3,0.0005396798277833316
DNxn117,b1,0.0005391937704224283
DNp16,hg3,0.0005381011577691849
DNg02,iii3,0.0005379999260837764
DNp69,hg2,0.000535791694728821
DNde006,iii1,0.0005353922957351138
DNg36,b3,0.0005346071888349988
DNg15,hg4,0.0005343470788028071
DNp47,b1,0.0005342769505021638
DNxn163,ps1,0.0005341528754364265
DNxn146,hg4,0.0005336770029252943
DNp37,DLM1,0.0005333898127958222
DNp59,iii4,0.0005323799268724218
DNg94,i1,0.0005321937199192183
DNg106,hg4,0.0005321875761913788
DNg106,i2,0.0005310840033202206
DNp51,DLM5,0.0005302733470786277
DNp63,i2,0.0005296831166938685
DNb03,ps1,0.0005291984323726873
DNxn136,hg1,0.0005289416906053372
DNp03,hg4,0.0005284945957517523
DNxn187,ps1,0.0005278145764583005
DNg04,b1,0.0005274909796778883
DNp02,iii1,0.000526862782854892
DNp57,b3,0.0005264114642312633
DNpe045,DVM3A,0.0005263187994584428
DNp37,DLM5,0.0005239831711937814
DNp45,iii4,0.0005236486759653918
DNp103,i2,0.000523245260580329
DNg94,b1,0.0005230003389160401
DNut050,DLM1,0.0005192387647203196
DNxn113,DVM1A,0.000519048876302008
DNge016,iii3,0.0005187232478475408
DNg94,b2,0.0005177735400916989
DNp01,DLM1,0.0005174972102739142
DNxn109,hg1,0.0005169767423479156
DNut047,hg4,0.0005156750499131133
DNb06,iii4,0.0005154157199956808
DNg108,DVM3A,0.000515303515566729
DNpe042,iii4,0.000515210826832744
DNp08,DVM3A,0.000514714090248382
DNxn168,hg2,0.0005145972553045829
DNut047,ps1,0.0005141264549300034
DNxn151,i1,0.0005138817219862673
DNp10,iii1,0.000513810849176796
DNp08,DVM1A,0.0005137946805431701
DNp42,iii4,0.0005137692509151193
DNg108,DVM1A,0.0005133624182860359
DNp63,iii3,0.0005130735335898944
DNa04,DLM1,0.0005113115143300863
DNge016,DLM5,0.0005111997426680499
DNg45,DLM1,0.0005071919239853415
DNg53,DLM5,0.0005068974556416599
DNxn155,DLM5,0.0005059303677623084
DNge093,iii3,0.0005056741558298408
DNxn007,b2,0.0005047862801441099
DNg03,ps1,0.0005046781434032109
DNxn176,iii4,0.0005035557450654983
DNut053,hg2,0.0005021691412919233
DNxn136,i1,0.0005012122267372598
DNae002,hg2,0.0005003300413356625
DNp03,hg3,0.0004979523821893935
DNp33,DLM1,0.0004979428486313679
DNp12,iii1,0.0004978233670498285
DNp54,DLM5,0.0004967272347593654
DNg111,hg2,0.000496426611840058
DNp42,b1,0.0004955052062856701
DNp07,DVM1A,0.0004953874452962089
DNa16,b3,0.0004946487081181565
DNit007,iii3,0.0004941203187743526
DNxn122,b1,0.000494048263841344
DNxn122,iii4,0.0004933636617856281
DNnt015,hg4,0.0004929630870424159
DNpe055,DVM3A,0.0004923093152768048
DNge091,i2,0.0004917390609210687
DNxn114,iii4,0.0004893690798412913
DNge049,DLM5,0.0004891104679853519
DNut037,iii4,0.00048688435725755333
DNp05,hg1,0.0004866803025889477
DNpe045,DVM1A,0.00048571101225017077
DNbe005,b2,0.0004855792031295404
DNg79,DVM3A,0.00048343862504899313
DNb01,DLM5,0.00048210968706946067
DNp11,b2,0.00048206258026233884
DNut050,DVM3A,0.00048182657456396843
DNxn163,b1,0.0004816425945727865
DNxn183,hg1,0.0004814560124520238
DNp53,i2,0.0004813083541885041
DNpe053,DLM5,0.0004812217955882161
DNp08,ps1,0.0004805041840286171
DNp22,hg2,0.0004781571610825313
DNp49,DLM1,0.00047801053974268844
DNa15,DLM5,0.0004774146054772768
DNpe031,iii1,0.00047686127985505967
DNg06,b3,0.0004768368121096829
DNxn125,DLM1,0.00047666635045224843
DNxl112,i2,0.00047536120370757353
DNut054,b3,0.0004749293279595669
DNa02,hg3,0.00047449213864311356
DNg92,DVM2A,0.00047384509474403
DNp22,hg3,0.0004704704743445458
DNxn140,DLM1,0.00047026974018525504
DNp11,hg1,0.0004697745961870698
DNut050,DVM1A,0.00046845675364074905
DNp47,DLM1,0.00046765911106071254
DNg74,hg4,0.00046734923188110914
DNpe031,ps1,0.0004672851490081372
DNge175,b1,0.00046627978645225743
DNa05,DLM1,0.00046405771300414203
DNxn179,iii1,0.00046317178372008147
DNp11,b1,0.0004621404275548202
DNg99,DVM3A,0.00046151544510160115
DNxn102,ps1,0.0004610736622550686
DNp59,hg3,0.0004609801312866936
DNge049,iii1,0.00045958770137747115
DNpe054,iii4,0.00045929526960041597
DNp51,b1,0.0004587043040060123
DNut054,iii4,0.00045844435698943597
DNge110,iii3,0.00045823327363762845
DNp07,iii4,0.0004577595744230017
DNg15,i2,0.0004564049842586932
DNp06,hg1,0.0004548420077842705
DNge053,i2,0.00045474226743048884
DNp51,b2,0.00045407989711113085
DNp47,i1,0.0004536120031838043
DNp01,DLM5,0.0004535703864384395
DNg74,hg3,0.0004528518136662922
DNut047,b2,0.00045243782405812635
DNg82,hg4,0.0004520589836610023
DNp10,hg2,0.00045104622188172483
DNut037,hg4,0.0004486652644092873
DNpe055,ps1,0.00044857007224614903
DNp43,ps1,0.00044841485200085524
DNp22,DLM5,0.0004484062276729428
DNa16,DVM1A,0.00044820975588185584
DNp37,ps1,0.00044778518646831434
DNp70,iii1,0.00044778161521904407
DNa04,DLM5,0.00044723549969755843
DNut042,hg2,0.00044678151939615997
DNge084,b3,0.0004461946315328974
DNut054,hg4,0.0004461293633442964
DNpe042,iii1,0.00044599542969428306
DNut040,DLM5,0.00044595431207015133
DNut040,DLM1,0.00044586514552376767
DNxl080,iii1,0.00044563414624961624
DNxn183,i1,0.00044480417310530443
DNg08,DLM1,0.00044476661534779017
DNa15,DLM1,0.00044452348317166197
DNp63,iii4,0.0004438466623263344
DNut062,iii4,0.0004436493276187902
DNb04,DVM1A,0.0004435258129817777
DNpe004,hg4,0.0004434501166975906
DNge048,DVM2A,0.0004429083398958211
DNg06,ps1,0.00044262400483955136
DNp05,b3,0.00044239348854219603
DNxn102,iii1,0.00044108352828273385
DNa04,DVM1A,0.00044077848084179413
DNge175,hg1,0.0004390869809436621
DNut040,b1,0.00043905785449908864
DNge140,DVM3A,0.00043818727382524106
DNp57,hg2,0.0004365262813010809
DNpe055,b2,0.0004354188633040903
DNg44,hg3,0.00043508582787219613
DNp34,iii4,0.0004350486764437922
DNxn125,DLM5,0.00043462223604157817
DNg36,b1,0.0004346192204965951
DNp07,b2,0.00043447707388355233
DNb01,iii4,0.00043395606406837614
DNut050,b2,0.00043346950135387825
DNp03,hg2,0.0004332332217631076
DNxn122,ps1,0.0004331323029077115
DNp06,i2,0.00043301473865842047
DNp59,ps1,0.0004329920883597375
DNg03,hg4,0.00043294089557695817
DNpe031,hg3,0.0004326184575995133
DNxn181,hg4,0.00043237042756925567
DNg94,iii4,0.0004323653310549354
DNb03,hg2,0.00043157993935371924
DNp47,iii4,0.000430606280839569
DNge140,ps1,0.0004297687780149966
DNxn183,iii1,0.0004293597465539981
DNge006,hg4,0.00042823736961058095
DNg45,DLM5,0.00042782525175337065
DNut054,i1,0.0004277606639746499
DNp05,DLM1,0.0004268585686313666
DNd03,b1,0.0004250341221067341
DNg82,b1,0.0004244180816875879
DNge175,iii4,0.0004231707724713061
DNxl080,ps1,0.00042261132273462574
DNp51,DLM1,0.00042197527311315546
DNb01,ps1,0.0004212384166128885
DNge175,DLM1,0.00041952069410408047
DNp59,hg1,0.0004194628145251935
DNg92,hg4,0.00041944916436985303
DNa16,b1,0.00041836061879264375
DNp13,hg2,0.00041751350695173504
DNp16,b3,0.00041604406952472654
DNp67,ps1,0.0004154834038434512
DNg91,hg2,0.0004143116609051809
DNg53,DLM1,0.0004137040857415507
DNg74,DVM1A,0.0004135984959432552
DNge016,hg4,0.0004135387046230069
DNb04,hg4,0.0004133740040838417
DNp72,iii3,0.0004133405782742848
DNp103,hg1,0.00041173384790460293
DNxn153,iii1,0.0004113880134358255
DNp06,b2,0.00041048009089121064
DNge118,hg1,0.0004103629391516432
DNg49,hg4,0.0004091621992625934
DNg74,DVM2A,0.00040907285932588976
DNge140,iii4,0.00040785969049346487
DNp22,DLM1,0.0004077746915709291
DNge090,iii3,0.0004075739781367766
DNge085,b3,0.0004074997923373663
DNp103,hg2,0.000407372863412786
DNb06,hg4,0.000407242120910771
DNxn118,b3,0.00040722537752868474
DNge175,DVM2A,0.00040660079700314346
DNge084,ps1,0.00040643052276535753
DNp07,hg1,0.00040626524401867696
DNbe005,i1,0.0004058908395206466
DNg89,hg1,0.00040507609222609583
DNnt020,hg4,0.00040485687744521305
DNg82,iii1,0.0004047955961778888
DNp08,i2,0.00040421780223590846
DNg07,hg3,0.0004038197273989573
DNg92,hg1,0.00040351102965775884
DNge048,DVM3A,0.00040316718863426723
DNa09,i2,0.0004022444830844708
DNp60,DLM1,0.0004021598304753195
DNxn152,i2,0.0004017286221648694
DNg94,hg4,0.00040139681360920246
DNae003,hg2,0.0004011982516867286
DNpe039,iii1,0.0004011653586456026
DNp28,hg2,0.0003999505984677854
DNut037,i2,0.00039973515736636594
DNg05,hg1,0.0003987804909006845
DNa09,DLM5,0.0003986891155568141
DNxn117,i1,0.0003986738804512072
DNp66,iii1,0.00039865181874883644
DNg70,DVM3A,0.0003986315408077319
DNg74,DLM1,0.00039792609003550504
DNut043,DLM1,0.00039741851428374566
DNg41,i2,0.0003973681019227475
DNa03,hg2,0.00039673694630048217
DNp16,i1,0.00039663423301976704
DNpe031,DVM1A,0.0003959273861188382
DNge088,b2,0.0003955193767036877
DNg74,DVM3A,0.0003955158273728259
DNp63,DLM1,0.0003934938629909286
DNb01,DVM1A,0.0003930667045313229
DNut050,DLM5,0.0003930208430761977
DNg01,b2,0.0003926131996704371
DNp05,i1,0.00039238163475958585
DNg71,ps1,0.0003923195977250003
DNut054,b1,0.0003917185514721416
DNp42,i2,0.0003913620010724782
DNa05,DVM1A,0.0003912127920042202
DNp02,i1,0.0003909190920281607
DNg52,DVM3A,0.00038917766226842596
DNge084,hg3,0.00038889764053455695
DNb01,hg3,0.00038755648197222824
DNg01,hg1,0.0003857608960837086
DNg06,DVM2A,0.0003847842330413499
DNnt015,hg1,0.0003847286396686817
DNae003,DLM1,0.0003841182610330876
DNb04,hg1,0.00038342496286155524
DNut050,hg4,0.00038302468177136846
DNge140,hg2,0.0003829829977110801
DNxn142,hg4,0.0003824205676508631
DNpe004,b2,0.00038221973744719385
DNp53,hg3,0.000382178256861554
DNp06,hg4,0.00038176925678953745
DNge049,i2,0.0003811472338525731
DNxn155,i2,0.00038013034899390057
DNge035,iii1,0.00037862115205766826
DNpe008,hg4,0.00037856573254413
DNxn117,hg4,0.0003782724353367854
DNpe053,DLM1,0.00037717887547030735
DNxn151,i2,0.00037570869740038873
DNa02,hg2,0.0003746607841126369
DNg98,DVM1A,0.00037424098121085093
DNxn181,iii1,0.00037413128037648775
DNit007,ps1,0.0003737151447791357
DNg93,iii1,0.0003737048339461962
DNg03,DLM1,0.00037361847192373635
DNut053,b3,0.00037306692606338615
DNg111,iii4,0.00037220048208926526
DNp69,DLM5,0.00037153040014784814
DNg27,b3,0.0003702362669630216
DNg38,iii1,0.00037005603844981604
DNp51,ps1,0.0003698753847846222
DNxn187,hg3,0.0003698182203843225
DNpe045,DVM2A,0.00036936864248460525
DNp45,hg2,0.0003688171645360343
DNg110,ps1,0.00036808986614306097
DNp17,hg2,0.00036747489842473913
DNge094,b3,0.00036744297809915814
DNp10,i2,0.000366740185327638
DNp72,hg4,0.00036671764422160674
DNut043,hg3,0.0003653766815748527
DNge084,DVM3A,0.0003650340473608501
DNge140,DVM1A,0.0003636629824623084
DNp47,b3,0.0003633457974426716
DNb02,hg3,0.0003632857220654793
DNut040,DVM2A,0.0003620017103088864
DNxl068,ps1,0.0003617493218343588
DNg93,DLM1,0.00036159873365033073
DNxn183,DLM5,0.000361385768919893
DNa12,DVM1A,0.00036133157610127964
DNge004,hg4,0.0003598462471397561
DNg108,i2,0.00035983574658801106
DNg32,DVM1A,0.0003594790089572439
DNg82,i1,0.0003593739129373808
DNxn132,DVM2A,0.0003591381571833417
DNge175,DVM1A,0.00035911891145445327
DNpe055,hg3,0.00035872884715432423
DNp33,DVM3A,0.0003585955692476694
DNg74,hg1,0.00035796142641226396
DNxn155,hg3,0.00035757312975273967
DNg51,hg4,0.0003573762854746502
DNge003,DVM3A,0.0003571379177797481
DNp26,b1,0.00035703876387978
DNg93,DLM5,0.0003562736555311486
DNxn181,hg1,0.0003562734734923293
DNp42,hg1,0.0003557818303866032
DNbe002,iii1,0.0003549320345995927
DNxn179,DLM5,0.0003539735435675713
DNut047,iii4,0.00035342929674376947
DNut042,DLM5,0.0003528888444123333
DNg04,iii1,0.00035284428406996574
DNp41,iii4,0.0003527803666454303
DNpe054,hg4,0.0003524558037583953
DNa03,hg4,0.000352206041371446
DNp103,b3,0.00035177524992873106
DNg04,i2,0.00035171125656377494
DNp57,hg1,0.0003510071175348686
DNp22,ps1,0.00035037214888698987
DNxn187,i2,0.0003493950927594884
untyped_720575941434874912,DVM3A,0.0003493384404780526
DNa08,i2,0.00034931893804045124
DNxn109,hg4,0.00034915285757034105
DNp07,DVM3A,0.0003487016065120389
DNge094,b1,0.00034776033704294284
DNit007,hg1,0.00034666902108498643
DNa16,i2,0.00034657743567970654
DNg07,ps1,0.0003464892542269582
DNd03,DVM3A,0.0003460473170958749
DNg17,hg4,0.00034573189226026746
DNge175,hg4,0.0003455944586986753
DNxn119,hg1,0.00034524533550458727
DNp12,b2,0.00034430972565966994
DNg106,iii3,0.0003438777385237976
DNg82,iii4,0.0003434978336325824
