Root ID,Top in/out region,Community labels,Predicted NT type,Predicted NT confidence,Verified NT type,Verified Neuropeptide,Body Part,Function,Flow,Super Class,Class,Sub Class,Hemilineage,Nerve,Soma side,Primary Cell Type,Alternative Cell Type(s),Cable length (nm),Surface area (nm^2),Volume (nm^3),neuron_type
720575941446894612,GNG.NTCT,"CNS neuron,DNnt008,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNnt008,"DNg12_e,DNnt008,MX12_L_1",,,,DN
720575941447838996,IPS,"CNS neuron,DNp72,soma in brain",GLUT,0.93,,,,,intrinsic,descending,descending_neuron,,MD3,,left,DNp72,"DNge097,DNp72",,,,DN
720575941447863316,AL.T1_PRONM,"CNS neuron,soma in brain",ACH,0.91,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNb05,DNb05,,,,DN
720575941447884820,VES.ANM,"CNS neuron,DNxn071,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxn071,"DNge013,DNxn071",,,,DN
720575941447935764,SLP.ANM,"CNS neuron,soma in brain",GABA,0.64,,,,,intrinsic,descending,descending_neuron,,,,right,oviDN,"oviDN,oviDNa_b,oviDNb-like",,,,DN
720575941447973140,IPS,"CNS neuron,soma in brain",GLUT,0.94,glutamate,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNb02,DNb02,,,,DN
720575941448018196,GNG,"CNS neuron,soma in brain",GABA,0.92,,,,,intrinsic,descending,descending_neuron,,,,right,DNge142,DNge142,,,,DN
720575941448124692,GNG.IPS,soma in brain,ACH,0.93,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNge115,DNge115,,,,DN
720575941448922717,SPS.INTTCT,"CNS neuron,soma in brain",GABA,0.97,,,,,intrinsic,descending,descending_neuron,,LB6,,right,DNg11,DNg11,,,,DN
720575941448968029,GNG.T1_PRONM,"CNS neuron,DNfl014,soma in brain",ACH,0.82,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNfl014,"DNfl014,DNge024,MX12_L_39",,,,DN
720575941449384885,UNASSIGNED,"CNS neuron,soma in brain",OCT,0.72,,,,,intrinsic,descending,descending_neuron,,LB0_posterior,,right,DNge150,DNge150,,,,DN
720575941449527477,GNG.T1_PRONM,"CNS neuron,soma in brain",GABA,0.9,,,,,intrinsic,descending,descending_neuron,,MX3,,left,DNge131,DNge131,,,,DN
720575941449875893,GNG.T2_MESONM,"CNS neuron,DNxl106,soma in brain",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxl106,"DNbe002,DNxl106",,,,DN
720575941449983581,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.79,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg15,DNg15,,,,DN
720575941450039477,GNG,"CNS neuron,soma in brain",GABA,0.89,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNg83,DNg83,,,,DN
720575941450378333,AVLP.LTCT,"CNS neuron,soma in brain",ACH,0.83,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp103,DNp103,,,,DN
720575941450506830,SPS.INTTCT,,ACH,0.93,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp18,DNp18,,,,DN
720575941450587726,AVLP.LTCT,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp55,DNp55,,,,DN
720575941450728314,GNG.T1_PRONM,"CNS neuron,DNxl104,soma in brain",GABA,0.91,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxl104,"DNge067,DNxl104",,,,DN
720575941450934350,PLP.SMP,"CNS neuron,soma in brain",SER,0.37,acetylcholine,"AstC,Orcokinin,Trissin",,,intrinsic,descending,descending_neuron,,,,right,DNp27,"Allatostatin-C,DNp27,pMP2",,,,DN
720575941451023482,GNG.T1_PRONM,"CNS neuron,DNfl014,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,MX12,,right,DNfl014,"DNfl014,DNge009,MX12_R_39",,,,DN
720575941451941498,SAD.HTCT,CNS neuron,ACH,0.94,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp33,DNp33,,,,DN
720575941452016199,SAD.IPS,"CNS neuron,DNxn144,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNxn144,"DNge111,DNxn144",,,,DN
720575941452030330,SMP.ANM,"CNS neuron,soma in brain",GABA,0.55,acetylcholine,,,,intrinsic,descending,descending_neuron,,SMPpv1,,left,oviDN,"oviDN,oviDNa_b,oviDNb-like",,,,DN
720575941452165801,GNG,"DNxn146,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNxn146,"DNge072,DNxn146",,,,DN
720575941452211834,IPS.GNG,"CNS neuron,DNxn143,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNxn143,"DNge127,DNxn143",,,,DN
720575941452264361,GNG,"CNS neuron,DNnt011,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,LB6,,right,DNnt011,"DNge071,DNnt011",,,,DN
720575941453030983,SPS.INTTCT,"CNS neuron,DNb07,soma in brain",GLUT,0.94,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNb07,"DNb07,DNbe004",,,,DN
720575941453538473,VES,"CNS neuron,DNxl113,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,LB7__prim,,left,DNxl113,"DNge041,DNxl113",,,,DN
720575941453830637,GNG,"CNS neuron,DNfl012,soma in brain",GLUT,0.93,,,,,intrinsic,descending,descending_neuron,,MX12__prim,,left,DNfl012,"DNfl012,DNge123",,,,DN
720575941453869619,GNG,"CNS neuron,DNg18,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNg18,"DNg18,DNge085",,,,DN
720575941454124781,GNG.NTCT,"CNS neuron,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,,,left,DNg12,"DNg12,DNg12_a,MX12_L_12",,,,DN
720575941454260275,SAD.LTCT,"CNS neuron,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNg106,DNg106,,,,DN
720575941454569523,IPS.GNG,soma in brain,GABA,0.97,,,,,intrinsic,descending,descending_neuron,,LB6,,right,DNg18,"DNg18,DNg18_b",,,,DN
720575941454913075,VES.T2_MESONM,"CNS neuron,soma in brain",GLUT,0.93,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNge083,DNge083,,,,DN
720575941454969395,WED.LTCT,"CNS neuron,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg56,DNg56,,,,DN
720575941454975539,IPS,"CNS neuron,soma in brain",ACH,0.97,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNp16,DNp16,,,,DN
720575941455714541,IPS,soma in brain,GLUT,0.95,glutamate,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNb02,DNb02,,,,DN
720575941455929837,IPS.GNG,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNge089,DNge089,,,,DN
720575941456180461,GNG.T2_MESONM,"CNS neuron,soma in brain",ACH,0.81,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg63,DNg63,,,,DN
720575941456504560,SPS.WTCT,"CNS neuron,soma in brain",GABA,0.51,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg03,DNg03,,,,DN
720575941456506015,GNG.T1_MVAC,soma in brain,GABA,0.99,,,,,intrinsic,descending,descending_neuron,,,,right,DNg23,DNg23,,,,DN
720575941456625567,SPS.T1_PRONM,"CNS neuron,soma in brain",GABA,0.97,,,,,intrinsic,descending,descending_neuron,,MX3,,left,DNg90,DNg90,,,,DN
720575941456665581,GNG.T1_PRONM,soma in brain,ACH,0.91,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNg12,"DNg12,DNg12_e,MX12_L_35",,,,DN
720575941456679149,GNG,"CNS neuron,soma in brain",ACH,0.86,,,,,intrinsic,descending,descending_neuron,,putative_primary,,midline,DNpe020,DNpe020,,,,DN
720575941456897005,LAL.T1_PRONM,"CNS neuron,soma in brain",ACH,0.88,acetylcholine,,,,intrinsic,descending,descending_neuron,,WEDd1,,right,DNa02,DNa02,,,,DN
720575941459023088,PVLP.T1_PRONM,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNpe025,DNpe025,,,,DN
720575941459097503,PVLP.LTCT,CNS neuron,ACH,0.44,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp01,"DNp01,GF,giant_fiber",,,,DN
720575941459103391,SPS.T1_PRONM,"CNS neuron,soma in brain",ACH,0.98,,,,,intrinsic,descending,descending_neuron,,MD3,,left,DNg79,DNg79,,,,DN
720575941459216287,GNG.T1_PRONM,"CNS neuron,DNfl027,soma in brain",GABA,0.93,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNfl027,"DNfl027,DNge096",,,,DN
720575941459415878,SIP.LTCT,"CNS neuron,pIP9,soma in brain",GLUT,0.94,,,,,intrinsic,descending,descending_neuron,,DM6_central1,,left,pIP9,"DNp36,pIP9",,,,DN
720575941460757715,SPS.HTCT,"CNS neuron,DNxn112,soma in brain",ACH,0.97,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNxn112,"DNpe011,DNxn112",,,,DN
720575941460902157,SAD.INTTCT,"CNS neuron,soma in brain",ACH,0.97,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNg07,DNg07,,,,DN
720575941461320644,IPS.HTCT,soma in brain,ACH,0.96,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNpe054,DNpe054,,,,DN
720575941461347027,GNG.T1_PRONM,"CNS neuron,soma in brain",GABA,0.7,,,,,intrinsic,descending,descending_neuron,,MX12__prim,,right,DNg68,DNg68,,,,DN
720575941461352659,IPS,"CNS neuron,DNxn144,soma in brain",ACH,0.74,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNxn144,"DNge094,DNxn144",,,,DN
720575941461407955,GNG,"CNS neuron,DNxn157,soma in brain",GLUT,0.95,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxn157,"DNge119,DNxn157",,,,DN
720575941461494483,AVLP.INTTCT,"CNS neuron,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,SMPpv2_dorsal,,left,DNp64,DNp64,,,,DN
720575941461674436,IPS.T1_PRONM,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNb06,DNb06,,,,DN
720575941461875908,ICL.GNG,"CNS neuron,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,SMPpv2_dorsal,,left,DNpe045,DNpe045,,,,DN
720575941462261188,GNG.T2_MESONM,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg35,DNg35,,,,DN
720575941462378692,SMP.ANM,"CNS neuron,oviDN,soma in brain",ACH,0.51,,,,,intrinsic,descending,descending_neuron,,SMPpv1,,left,oviDN,"DNpe044,oviDN,oviDNd",,,,DN
720575941463078800,GNG.IPS,soma in brain,GABA,0.92,,,,,intrinsic,descending,descending_neuron,,,,left,DNg18_b,DNg18_b,,,,DN
720575941463843597,AVLP.GNG,"CNS neuron,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp45,DNp45,,,,DN
720575941465737814,GNG.NTCT,"CNS neuron,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,,,left,DNg12,"DNg12,DNg12_a,MX12_L_13",,,,DN
720575941466194454,PVLP.LTCT,"CNS neuron,soma in brain",ACH,0.91,acetylcholine,,,,intrinsic,descending,descending_neuron,,SMPpv2_ventral,,left,DNp04,DNp04,,,,DN
720575941466964566,IPS.GNG,"CNS neuron,DNxl067,soma in brain",GABA,0.85,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNg64,DNg64,,,,DN
720575941466965725,T1_PRONM,"CNS neuron,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,,,left,DNge024,"DNge024,MX12_L_25",,,,DN
720575941467350237,SPS.T1_PRONM,"CNS neuron,PS138,soma in brain",ACH,0.98,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNg79,DNg79,,,,DN
720575941467453462,GNG.T1_PRONM,"CNS neuron,DNfl038,soma in brain",GABA,0.96,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNfl038,"DNfl038,DNge065",,,,DN
720575941467559702,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.98,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg06,DNg06,,,,DN
720575941467587606,SPS.INTTCT,"CNS neuron,DNxn175,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxn175,"DNpe032,DNxn175",,,,DN
720575941468787520,T1_PRONM,"CNS neuron,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,,,right,DNge061,DNge061,,,,DN
720575941468862583,SAD.HTCT,"CNS neuron,DNxn117,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNxn117,"DNge091,DNxn117",,,,DN
720575941468982795,SAD.INTTCT,"CNS neuron,soma in brain",GABA,0.97,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNg106,DNg106,,,,DN
720575941469370688,GNG.NTCT,"CNS neuron,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,LB6,,right,DNg10,DNg10,,,,DN
720575941469521216,ICL.WTCT,"CNS neuron,soma in brain",ACH,0.57,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg03,DNg03,,,,DN
720575941469678557,SAD.NTCT,"CNS neuron,DNg09,soma in brain",ACH,0.82,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNg09,"DNg09,DNge113",,,,DN
720575941469716445,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.56,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg48,DNg48,,,,DN
720575941469757405,SAD.INTTCT,"CNS neuron,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNg106,DNg106,,,,DN
720575941469775069,GNG.ANM,"CNS neuron,DNxn181,soma in brain",GABA,0.87,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxn181,"DNg102,DNxn181",,,,DN
720575941470003677,SPS.GNG,soma in brain,ACH,0.91,,,,,intrinsic,descending,descending_neuron,,WEDd1,,right,DNa12,DNa12,,,,DN
720575941470004445,GNG,"CNS neuron,soma in brain",ACH,0.71,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNge027,DNge027,,,,DN
720575941470033117,VES.GNG,"CNS neuron,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNbe003,DNbe003,,,,DN
720575941470084317,SPS.HTCT,soma in brain,ACH,0.89,,,,,intrinsic,descending,descending_neuron,,,,right,DNpe054,DNpe054,,,,DN
720575941470195723,SPS.GNG,"CNS neuron,DNxl056,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,WEDd1,,right,DNxl056,"DNae008,DNxl056",,,,DN
720575941470236023,FLA,"CNS neuron,soma in brain",GABA,0.89,,,,,intrinsic,descending,descending_neuron,,DM2_central,,right,DNpe041,DNpe041,,,,DN
720575941470254400,SMP.WTCT,"CNS neuron,soma in brain",ACH,0.94,acetylcholine,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,DNa08,DNa08,,,,DN
720575941470533131,GNG.T1_PRONM,"CNS neuron,soma in brain",GLUT,0.95,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNg96,DNg96,,,,DN
720575941470575479,IPS.HTCT,"CNS neuron,DNut046,soma in brain",ACH,0.78,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNut046,"DNpe054,DNut046",,,,DN
720575941470584695,SPS.HTCT,"CNS neuron,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp53,DNp53,,,,DN
720575941470933824,GNG,"CNS neuron,DNxn127,soma in brain",ACH,0.81,,,,,intrinsic,descending,descending_neuron,,LB7__prim,,left,DNxn127,"DNge133,DNxn127",,,,DN
720575941471127104,SPS.HTCT,"CNS neuron,soma in brain",ACH,0.82,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp53,DNp53,,,,DN
720575941471139191,IB.INTTCT,"CNS neuron,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNpe028,DNpe028,,,,DN
720575941471147127,T1_PRONM,"CNS neuron,DNxl066,soma in brain",ACH,0.78,,,,,intrinsic,descending,descending_neuron,,,,right,DNxl066,"DNpe029,DNxl066",,,,DN
720575941471238263,SPS.INTTCT,"CNS neuron,DNxn102,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxn102,"DNpe055,DNxn102",,,,DN
720575941471266423,GNG,"CNS neuron,soma in brain",ACH,0.84,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNge062,DNge062,,,,DN
720575941471297911,GNG.T1_PRONM,"CNS neuron,DNxl109,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxl109,"DNge003,DNxl109",,,,DN
720575941471454583,GNG.T1_PRONM,"CNS neuron,soma in brain",GABA,0.96,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg38,DNg38,,,,DN
720575941471627639,SPS.HTCT,"DNg92,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg92,"DNg92,DNg92_b",,,,DN
720575941471768843,IB.INTTCT,"CNS neuron,DNxn171,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxn171,"DNpe028,DNxn171",,,,DN
720575941471805963,SAD.IPS,"CNS neuron,DNut042",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNg51,DNg51,,,,DN
720575941471808375,IPS.INTTCT,"CNS neuron,DNxn125,soma in brain",GABA,0.96,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNxn125,"DNge107,DNxn125",,,,DN
720575941471955264,SPS.HTCT,"CNS neuron,DNut040,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNut040,"DNbe001,DNut040",,,,DN
720575941472005952,GNG.T3_METANM,"DNxl068,soma in brain",ACH,0.83,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxl068,"DNge082,DNxl068",,,,DN
720575941472044352,SPS.HTCT,"CNS neuron,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg82,DNg82,,,,DN
720575941472160011,AMMC.INTTCT,"CNS neuron,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,,,left,DNp73,DNp73,,,,DN
720575941472178752,ICL.LTCT,"CNS neuron,soma in brain",ACH,0.81,,,,,intrinsic,descending,descending_neuron,,SMPpv2_ventral,,right,DNp70,DNp70,,,,DN
720575941472597051,GNG.T1_PRONM,"CNS neuron,DNg12,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,MX12,,right,DNg12,"DNg12,DNge020,MX12_R_9",,,,DN
720575941473793322,IPS.WTCT,"CNS neuron,DNg02,soma in brain",ACH,0.92,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg02,"DNg02,DNg02_a",,,,DN
720575941473825888,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,MX12,,right,DNge020,DNge020,,,,DN
720575941473933664,T2_MESONM,"CNS neuron,soma in brain",GABA,0.9,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNge104,DNge104,,,,DN
720575941473970747,GNG.IPS,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNge116,DNge116,,,,DN
720575941474063968,ICL.LTCT,"CNS neuron,DNxn163,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,SMPpv2_ventral,,left,DNxn163,"DNpe021,DNxn163",,,,DN
720575941474126944,AVLP.GNG,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp34,DNp34,,,,DN
720575941474256224,IPS.HTCT,soma in brain,ACH,0.8,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNpe008,DNpe008,,,,DN
720575941474312800,IPS,"CNS neuron,soma in brain",ACH,0.75,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNge094,DNge094,,,,DN
720575941474608170,T2_MESONM,"CNS neuron,soma in brain",ACH,0.73,,,,,intrinsic,descending,descending_neuron,,,,left,DNpe029,DNpe029,,,,DN
720575941474665514,SAD.LTCT,"CNS neuron,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,MX3,,left,DNg106,DNg106,,,,DN
720575941474677825,GNG,"CNS neuron,DNxn146,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg89,DNg89,,,,DN
720575941475341610,SPS,soma in brain,ACH,0.76,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNpe012,DNpe012,,,,DN
720575941475448123,ICL.LTCT,"CNS neuron,DNxn159,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,SMPpm1,,left,DNxn159,"DNpe043,DNxn159",,,,DN
720575941475456827,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.83,,,,,intrinsic,descending,descending_neuron,,,,right,DNp72,DNp72,,,,DN
720575941475557681,WTCT.UNASSIGNED,"CNS neuron,soma in brain",ACH,0.48,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg03,DNg03,,,,DN
720575941475572539,SMP.FLA,"CNS neuron,DNit004,soma in brain",ACH,0.4,,,,,intrinsic,descending,descending_neuron,,SMPpv1,,left,DNit004,"DNit004,DNpe035",,,,DN
720575941476214833,IPS.AMNP,"CNS neuron,soma in brain",ACH,0.86,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNge140,DNge140,,,,DN
720575941476250164,GNG.NTCT,"CNS neuron,DNut062,soma in brain",GABA,0.96,,,,,intrinsic,descending,descending_neuron,,LB3,,left,DNut062,"DNge045,DNut062",,,,DN
720575941476367937,GNG.T1_PRONM,"CNS neuron,DNg12,soma in brain",ACH,0.78,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNg12,"DNg12,DNge019,MX12_L_27",,,,DN
720575941476378164,GNG.NTCT,"DNge071,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNg10,DNg10,,,,DN
720575941476398897,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNge092,DNge092,,,,DN
720575941476477492,SPS.INTTCT,"CNS neuron,DNxn122,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,DNxn122,"DNae010,DNxn122",,,,DN
720575941476632385,SPS.INTTCT,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg01,DNg01,,,,DN
720575941476852254,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.77,,,,,intrinsic,descending,descending_neuron,,MX12__prim,,right,DNg62,"DNg62,aDN1",,,,DN
720575941476981569,SAD.HTCT,"CNS neuron,DNit007,soma in brain",GABA,0.91,,,,,intrinsic,descending,descending_neuron,,MX3,,left,DNit007,"DNg08_a,DNit007",,,,DN
720575941477006388,SPS,"CNS neuron,DNxn104,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNxn104,"DNpe012,DNxn104",,,,DN
720575941477013825,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg04,DNg04,,,,DN
720575941477053233,GNG.T1_PRONM,"CNS neuron,soma in brain",GABA,0.89,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg103,DNg103,,,,DN
720575941477099313,GNG.T1_PRONM,"CNS neuron,soma in brain",GABA,0.96,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNge076,DNge076,,,,DN
720575941477145393,VES.T1_PRONM,"CNS neuron,DNxl113,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,LB7__prim,,right,DNxl113,"DNge041,DNxl113",,,,DN
720575941477201002,GNG.INTTCT,"CNS neuron,DNg07,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNg07,"DNg07,DNge089",,,,DN
720575941477298996,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,,,left,DNge144,DNge144,,,,DN
