interneuron_id,out_degree,degree_centrality,betweenness_centrality,n_mn_targets
720575941614877397,26,0.0028182245185533117,0.0,6
720575941491136718,29,0.0028182245185533117,0.0,6
720575941614874325,50,0.0028182245185533117,0.0,6
720575941477051166,35,0.0028182245185533117,0.0,6
720575941523100491,38,0.0028182245185533117,0.0,6
720575941610536924,193,0.0028182245185533117,0.0,6
720575941522089463,34,0.0028182245185533117,0.0,6
720575941596078961,100,0.0028182245185533117,0.0,6
720575941512987129,102,0.0028182245185533117,0.0,6
720575941477497312,41,0.0028182245185533117,0.0,6
720575941477573344,66,0.0028182245185533117,0.0,6
720575941505725790,79,0.0028182245185533117,0.0,6
720575941495662971,69,0.0028182245185533117,0.0,6
720575941521485643,55,0.0028182245185533117,0.0,6
720575941507787024,102,0.0028182245185533117,0.0,6
720575941613367260,81,0.0028182245185533117,0.0,6
720575941576933109,49,0.0028182245185533117,0.0,6
720575941513033219,280,0.0028182245185533117,0.0,6
720575941587367991,35,0.0028182245185533117,0.0,6
720575941494144199,37,0.0028182245185533117,0.0,6
720575941505478690,49,0.0028182245185533117,0.0,6
720575941488419022,50,0.0028182245185533117,0.0,6
720575941497887817,26,0.0028182245185533117,0.0,6
720575941521069751,46,0.0028182245185533117,0.0,6
720575941481020925,50,0.0028182245185533117,0.0,6
720575941505369509,75,0.0028182245185533117,0.0,6
720575941589863735,41,0.0028182245185533117,0.0,6
720575941488156361,38,0.0028182245185533117,0.0,6
720575941601209590,32,0.0028182245185533117,0.0,6
720575941492492670,30,0.0028182245185533117,0.0,6
720575941573188278,165,0.0028182245185533117,0.0,6
720575941411656081,66,0.0028182245185533117,0.0,6
720575941559947279,50,0.0028182245185533117,0.0,6
720575941407101614,51,0.0028182245185533117,0.0,6
720575941460384723,51,0.0028182245185533117,0.0,6
720575941570772296,32,0.0028182245185533117,0.0,6
720575941630933947,48,0.0028182245185533117,0.0,6
720575941560410739,39,0.0028182245185533117,0.0,6
720575941572945039,44,0.0028182245185533117,0.0,6
720575941560632744,39,0.0028182245185533117,0.0,6
720575941546436713,43,0.0028182245185533117,0.0,6
720575941533866506,40,0.0028182245185533117,0.0,6
720575941532246762,49,0.0028182245185533117,0.0,6
720575941565168942,88,0.0028182245185533117,0.0,6
720575941437157676,53,0.0028182245185533117,0.0,6
720575941535181283,30,0.0028182245185533117,0.0,6
720575941458139551,20,0.0028182245185533117,0.0,6
